,ARTIST,TITLE,METADATA_URL,IMAGE_LINK,IMAGE_NAME,DESCRIPTION,TIMEFRAME,TECHNIQUE
512,,Saint Michael and a Donor Object Page,https://www.metmuseum.org/art/collection/search/26741?what=Stained+glass&amp;showOnly=openAccess&amp;ft=saints&amp;offset=120&amp;rpp=40&amp;pos=123,https://images.metmuseum.org/CRDImages/aa/original/ES7014.jpg,met_gallery_ES7014.jpg,"Bashford Dean (1867–1928), founding curator of the Department of Arms and Armor, frequently acquired works of art, which he called documents, if they included interesting depictions of armor and weapons, particularly rare or early types. Stephen V. Grancsay (1897–1980), Dean’s successor, followed the same practice, adding paintings, sculpture, works on paper, and stained glass to the collection. This stained glass panel features Saint Michael in armor and was on display in the galleries of the Department of Arms and Armor for many years. Granscay explained the rationale for doing this, in reference to medieval armor, in an article published in 1928: ""Contemporary representations often show more detail than extant armor, which has been injured by rust and the loss of elements. It is because works of art supplement armor by showing how it was worn with all its trappings that they much be exhibited together.""",,"Stained glass, pot metal, silver"
513,,Saint Gudule Object Page,https://www.metmuseum.org/art/collection/search/479793?what=Stained+glass&amp;showOnly=openAccess&amp;ft=saints&amp;offset=120&amp;rpp=40&amp;pos=126,https://images.metmuseum.org/CRDImages/cl/original/DP318030.jpg,met_gallery_DP318030.jpg,"A fragment from a larger panel, Saint Gudule, the patron saint of Brussels, carries a lantern, which, according to legend, was blown out by the devil but reignited by divine power.",,"Colorless glass, vitreous paint, and silver stain"
514,,Stained Glass Panel with a Bishop and his Patron Saint Object Page,https://www.metmuseum.org/art/collection/search/467838?what=Stained+glass&amp;showOnly=openAccess&amp;ft=saints&amp;offset=120&amp;rpp=40&amp;pos=129,https://images.metmuseum.org/CRDImages/md/original/sf41-170-106abs1.jpg,met_gallery_sf41-170-106abs1.jpg,"These four scenes are probably part of the glazing from the Cistercian church at Mariawald, located southwest of Cologne.  Here, the Cologne glass painters adapted color to the traditional fondness for white glass, so that large areas of saturated color are combined with equally large sections of grisaille.  These windows are stylistically related to the windows in the north isle of the Cologne cathedral",,"Pot metal, white glass, vitreous paint, silver stain"
515,,Stained Glass Panel with a Lady and her Patron Saint Object Page,https://www.metmuseum.org/art/collection/search/467837?what=Stained+glass&amp;showOnly=openAccess&amp;ft=saints&amp;offset=120&amp;rpp=40&amp;pos=130,https://images.metmuseum.org/CRDImages/md/original/sf41-170-105abs1.jpg,met_gallery_sf41-170-105abs1.jpg,"These four scenes are probably part of the glazing from the Cistercian church at Mariawald, located southwest of Cologne. Here, the Cologne glass painters adapted color to the traditional fondness for colorless glass, so that large areas of saturated color are combined with equally large sections of grisaille (monochrome painting). These windows are stylistically related to the windows in the north aisle of Cologne Cathedral.",,"Pot metal, white glass, vitreous paint, silver stain"
516,,Stained glass fragment with an Angel Appearing to a Deacon Saint with the Symbols of the Four Evangelists Object Page,https://www.metmuseum.org/art/collection/search/466107?what=Stained+glass&amp;showOnly=openAccess&amp;ft=saints&amp;offset=120&amp;rpp=40&amp;pos=152,https://images.metmuseum.org/CRDImages/cl/original/cdi1982-99.jpg,met_gallery_cdi1982-99.jpg,,,Stained glass
517,Ridolfo Ghirlandaio,The Nativity with Saints Object Page,https://www.metmuseum.org/art/collection/search/436494?what=Oil+paint&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=77,https://images.metmuseum.org/CRDImages/ep/original/DP-24223-007.jpg,met_gallery_DP-24223-007.jpg,"Ridolfo was the son of Domenico Ghirlandaio, and like his father headed a workshop that was prepared to undertake a variety of tasks, from the decoration of a chapel to small portable altarpieces. The destination of this work is not known, but the presence of Saint Benedict in one of the wings and of a kneeling Benedictine in the foreground of the center panel suggests that it was made for a Benedictine monastery. It is contemporary with the frescoes in the Cappella dei Priori of 1514 and, in its landscape setting and the figure types, depends on Fra Bartolomeo and Mariotto Albertinelli.",,Oil on wood
518,Franciabigio (Francesco di Cristofano),Head of the Madonna Object Page,https://www.metmuseum.org/art/collection/search/437608?what=Oil+paint&amp;showOnly=openAccess&amp;ft=saints&amp;offset=400&amp;rpp=40&amp;pos=413,https://images.metmuseum.org/CRDImages/ep/original/DP-17627-001.jpg,met_gallery_DP-17627-001.jpg,"The young Florentine artist Franciabigio shared a workshop near the Palazzo della Signoria with Andrea del Sarto from around 1506. This delicate, fragmentary head of the Madonna relies closely on a painting by del Sarto of the Madonna and Child with the Young Saint John the Baptist that was probably painted around 1508 and hung in the Giustiniani collection in Rome in the seventeenth century. It is a demonstration of the close working relationship between one of the greatest Florentine artists of the sixteenth century and this talented painter.The frame is seventeenth century, probably Bolognese.",,Oil on wood
519,Giovanni di Paolo (Giovanni di Paolo di Grazia),Madonna and Child with Saints Object Page,https://www.metmuseum.org/art/collection/search/436508?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=0&amp;rpp=40&amp;pos=2,https://images.metmuseum.org/CRDImages/ep/original/LC-32_100_76-1.jpg,met_gallery_LC-32_100_76-1.jpg,"This multi-panel altarpiece (polyptych) was painted to decorate a chapel in a church belonging to the Augustinian order, possibly in Cortona. Saint Nicholas of Tolentino was canonized in 1446 and wears the Augustinian habit. The altarpiece would have been completed with five pinnacles showing the evangelists and Christ, a base (predella) showing the history of Saint John the Baptist, and pilasters with small figures of saints. The archaizing style, with highly stylized figures on a gold background, is indicative of Giovanni di Paolo's preference for the work of his great fourteenth-century forebears. For more information about this painting, including a reconstruction of the altarpiece, visit metmuseum.org.Watch a video about this altarpiece.",,"Tempera on wood, gold ground"
520,Bernardo Daddi,Christ Enthroned with Saints Object Page,https://www.metmuseum.org/art/collection/search/436068?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=0&amp;rpp=40&amp;pos=8,https://images.metmuseum.org/CRDImages/ep/original/DP261714.jpg,met_gallery_DP261714.jpg,"According to the inscription, this well-preserved reliquary panel was painted for the monastery of San Sebastiano in Rome and originally included relics of a number of saints. The recess that enclosed these relics has now been filled with a filigree tondo dating from about 1500. The panel was mounted on another object, perhaps a crucifix. From around 1325, it was produced early in Bernardo Daddi's career.",,"Tempera on wood, gold ground"
521,,Saints Procopius and Adalbert Object Page,https://www.metmuseum.org/art/collection/search/479791?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=0&amp;rpp=40&amp;pos=10,https://images.metmuseum.org/CRDImages/cl/original/DP317181.jpg,met_gallery_DP317181.jpg,"After Prague became the capital of Bohemia and the seat of a new archbishopric in the mid-fourteenth century, the city’s artists were often called upon to depict the heroic saints of the realm. This precious panel, intended for private prayer, shows Procopius, the sainted Slavic abbot (at left) and Adalbert, the first bishop of Prague (at right). It was originally paired with a second panel, likely representing ""good king Wenceslas"" and Saint Vitus, patron of Prague cathedral.The stylistic hallmarks of painting in Prague emerged very quickly after the establishment of a painter’s guild in 1348 and are evident here in the vibrant palette, subtle modeling of the faces, elongated fingers, and delicately punched haloes. Bohemian artists typically painted on linen over panel; the black outlines of the drapery are also characteristic.",,Tempera and gold leaf on panel
522,Fra Filippo Lippi,Saint Lawrence Enthroned with Saints and Donors Object Page,https://www.metmuseum.org/art/collection/search/436897?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=0&amp;rpp=40&amp;pos=14,https://images.metmuseum.org/CRDImages/ep/original/DP-17016-001.jpg,met_gallery_DP-17016-001.jpg,"Saint Lawrence is shown enthroned, with his feet resting on the grill on which he was martyred. He is flanked by Saints Cosmas and Damian, whose cult was closely associated with the ruling Medici family. Alessandro Alessandri (1391–1460), a Florentine merchant and member of its civic government, is shown kneeling with his two sons. He was at the height of his political career when he commissioned this altarpiece for the family's church at Vincigliata in the hills above Florence. Although damaged, cut down, and regilded, it nonetheless testifies to the refined delicacy for which Lippi was so admired.",,"Tempera on wood, gold ground"
523,Russian Painter,Three Female Saints Object Page,https://www.metmuseum.org/art/collection/search/437568?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=0&amp;rpp=40&amp;pos=40,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.31.bw.R.jpg,met_gallery_ep1972.145.31.bw.R.jpg,,,"Tempera on wood, silver-gilt and enamel cover"
524,Russian Painter,Saints Boris and Gleb Object Page,https://www.metmuseum.org/art/collection/search/437560?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=41,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.29.bw.R.jpg,met_gallery_ep1972.145.29.bw.R.jpg,,,"Tempera on wood, silver and silver-gilt cover"
525,Russian Painter,Calendar of Saints and Festivals Object Page,https://www.metmuseum.org/art/collection/search/437567?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=50,https://images.metmuseum.org/CRDImages/ep/original/EP484.jpg,met_gallery_EP484.jpg,,,"Tempera on wood, gold ground"
526,Pesellino (Francesco di Stefano),Madonna and Child with Six Saints Object Page,https://www.metmuseum.org/art/collection/search/437276?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=56,https://images.metmuseum.org/CRDImages/ep/original/DP247059.jpg,met_gallery_DP247059.jpg,"Pesellino specialized in delicately executed small-scale paintings ideal for private study or to carry for private devotion. Remarkably, despite their small size, the figures are described with a mastery that opens a new chapter in Florentine painting. Left to right the saints are: Anthony Abbot, Jerome, Cecilia, Catherine of Alexandria, Augustine, and George. The figure types and lighting reveal the influence of Fra Filippo Lippi, with whom Pesellino occasionally collaborated.",,"Tempera on wood, gold ground"
527,Spanish Painter,The Trinity Adored by All Saints Object Page,https://www.metmuseum.org/art/collection/search/437743?what=Tempera&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=57,https://images.metmuseum.org/CRDImages/ep/original/DP200558.jpg,met_gallery_DP200558.jpg,"This altarpiece comes from the royal monastery of Valldecrist, founded by Martin of Aragon. Commissioned by a courtier named Dalmau de Cervellón, it adorned an altar in the chapel where he was entombed. The center panel juxtaposes a celestial vision of the Trinity with the expulsion of the rebel angels from heaven. Saint Michael and his legion of angels cast a horde of demons into the jaws of a fiery Hell mouth. The side panels commemorate All Saints, whose ranks include prophets, patriarchs, apostles, evangelists, martyrs, confessors, and women saints. The whole is topped by lunettes depicting the Annunciation and Crucifixion.Watch a video about this altarpiece.",,Tempera and gold on wood
